Genome ID,Genome Name,Organism Name,Species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
216816.225,Bifidobacterium longum strain DS1_3,,longum,216816,WGS,DS1_3,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN06464096,GCA_003094955.1,,QDIW01000000,,USFDA,,Illumina MiSeq,37.2x,CLC NGS Cell v. 11,,,170,,2417279,60.027287,2320,,2187,,gut_lab,Commercial dietary supplements,,23-Jan-2016,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:22:45.905Z,2018-05-30T16:22:45.905Z
216816.227,Bifidobacterium longum strain DS15_3,,longum,216816,WGS,DS15_3,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN06464097,GCA_003094855.1,,QDIQ01000000,,USFDA,,Illumina MiSeq,45.8x,SPAdes v. 3.8.2,,,21,,2398181,59.935093,2174,,2075,,gut_lab,Commercial dietary supplements,,14-Sep-2016,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:23:35.518Z,2018-05-30T16:23:35.518Z
216816.226,Bifidobacterium longum strain DS18_3,,longum,216816,WGS,DS18_3,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN06464098,GCA_003094935.1,,QDJB01000000,,USFDA,,Illumina MiSeq,41.1x,CLC NGS Cell v. 11,,,174,,2448259,59.682167,2325,,2202,,gut_lab,Commercial dietary supplements,,23-Oct-2016,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:23:23.360Z,2018-05-30T16:23:23.360Z
216816.224,Bifidobacterium longum strain DS7_3,,longum,216816,WGS,DS7_3,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN06464099,GCA_003094975.1,,QDIG01000000,,USFDA,,Illumina MiSeq,100.6x,SPAdes v. 3.8.2,,,17,,2237293,59.9706,1934,,1873,,gut_lab,Commercial dietary supplements,,19-Nov-2016,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:22:42.685Z,2018-05-30T16:22:42.685Z
216816.228,Bifidobacterium longum strain DS9_3,,longum,216816,WGS,DS9_3,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN06464100,GCA_003094635.1,,QDIF01000000,,USFDA,,Illumina MiSeq,66.9x,SPAdes v. 3.8.2,,,13,,2397171,59.935608,2159,,2067,,gut_lab,Commercial dietary supplements,,24-Feb-2016,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:24:40.238Z,2018-05-30T16:24:40.238Z
216816.128,Bifidobacterium longum strain DSM 20219,,longum,216816,WGS,DSM 20219,,DSM 20219,,2016-10-22T00:00:00Z,,PRJEB16393,SAMN04489748,GCA_900104835.1,"SRR4180935,SRR4180936,SRR4180937",FNRW00000000,,DOE - JOINT GENOME INSTITUTE,,,,,,,6,,2449019,60.25,2112,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,Bifidobacterium longum subsp. longum DSM 20219,,2016-11-20T08:30:54.170Z,2016-11-20T08:30:54.170Z
216816.162,Bifidobacterium longum strain FI10564,,longum,216816,Plasmid,FI10564,,,,2016-07-26T00:00:00Z,19420998,,,,,DQ452864,,,,,,,,1,1,,2197,61.9,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-30T06:01:19.246Z,2017-12-30T06:01:19.246Z
216816.147,Bifidobacterium longum strain Indica,,longum,216816,WGS,Indica,,,,2017-08-29T00:00:00Z,,PRJNA398177,SAMN07503177,GCA_002276185.1,,NQMV00000000,,Translational Health Science and Technology Institute,,454,100.0x,GS De Novo Assembler v. 2.3,,,43,,2374227,59.99,2142,,2060,,gut_human,fecal sample,isolated from the gastrointestinal tract of a healthy adult Indian,13-Dec-2016,India,India,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bifidobacterium longum, a Gram-positive anaerobic rod-shaped bacterium, present in the infant and adult gastrointestinal tracts and contributes significantly in oligosaccharide metabolism and biosynthesis of vitamins, amino acids, short chain fatty acids, bacteriocins and linoleic acid. Several strains of B. longum are well known as probiotic bacteria and used in combination with traditional therapies to treat inflammatory bowl disease (IBD) and other health disorders. In the present study, we report the whole genome sequence of B. longum isolated from the gastrointestinal tract of a healthy adult Indian.",sample_type:Fecal Sample,2017-09-28T21:26:36.449Z,2017-09-28T21:26:36.449Z
216816.153,Bifidobacterium longum strain KJ,,longum,216816,Plasmid,KJ,,,,2016-07-14T00:00:00Z,,,,,,AF139129,,,,,,,,1,1,,3625,65.13,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T16:45:14.197Z,2017-12-29T16:45:14.197Z
216816.166,Bifidobacterium longum strain KJ,,longum,216816,Plasmid,KJ,,,,2016-07-26T00:00:00Z,10217492,,,,,U76614,,,,,,,,1,1,,4960,61.83,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-30T07:22:42.668Z,2017-12-30T07:22:42.668Z
216816.165,Bifidobacterium longum strain M62,,longum,216816,Plasmid,M62,,,,2016-07-24T00:00:00Z,23228478,,,,,GU256055,,,,,,,,1,1,,4896,61.93,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-30T06:21:07.450Z,2017-12-30T06:21:07.450Z
216816.258,Bifidobacterium longum strain N2E12,,longum,216816,WGS,N2E12,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189846,GCA_003370065.1,,NJNX01000000,,University of Saskatchewan,,Illumina MiSeq,43x,SOAPdenovo v. 2.04-r240,,,55,,2344663,60.1147,2213,,2058,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:59:05.327Z,2018-09-30T13:59:05.327Z
216816.257,Bifidobacterium longum strain N2F05,,longum,216816,WGS,N2F05,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189847,GCA_003370035.1,,NJNW01000000,,University of Saskatchewan,,Illumina MiSeq,31x,SOAPdenovo v. 2.04-r240,,,43,,2333415,60.046467,2154,,2016,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:39.206Z,2018-09-30T13:58:39.206Z
216816.256,Bifidobacterium longum strain N2G10,,longum,216816,WGS,N2G10,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189848,GCA_003370025.1,,NJNV01000000,,University of Saskatchewan,,Illumina MiSeq,64x,SOAPdenovo v. 2.04-r240,,,351,,2278383,60.156353,2346,,2155,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:00.771Z,2018-09-30T13:58:00.771Z
216816.254,Bifidobacterium longum strain N3A01,,longum,216816,WGS,N3A01,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189849,GCA_003369995.1,,NJNU01000000,,University of Saskatchewan,,Illumina MiSeq,43x,SOAPdenovo v. 2.04-r240,,,46,,2305221,60.004547,2156,,2000,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:57:22.572Z,2018-09-30T13:57:22.572Z
216816.261,Bifidobacterium longum strain N3E01-2,,longum,216816,WGS,N3E01-2,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189850,GCA_003370225.1,,NJNT01000000,,University of Saskatchewan,,Illumina MiSeq,49x,SOAPdenovo v. 2.04-r240,,,24,,2342776,60.014652,2295,,2112,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:43.150Z,2018-09-30T13:58:43.150Z
216816.260,Bifidobacterium longum strain N5E04,,longum,216816,WGS,N5E04,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189851,GCA_003370205.1,,NJNS01000000,,University of Saskatchewan,,Illumina MiSeq,63x,SOAPdenovo v. 2.04-r240,,,30,,2455990,60.06361,2340,,2169,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:27.526Z,2018-09-30T13:58:27.526Z
216816.255,Bifidobacterium longum strain N6D05,,longum,216816,WGS,N6D05,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189852,GCA_003370005.1,,NJNR01000000,,University of Saskatchewan,,Illumina MiSeq,17x,SOAPdenovo v. 2.04-r240,,,185,,2723321,59.886833,2740,,2559,,vaginal_human,vaginal fluid,,2007,Kenya,Kenya: Nairobi,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:58:52.098Z,2018-09-30T13:58:52.098Z
216816.154,Bifidobacterium longum strain NAL8,,longum,216816,Plasmid,NAL8,,,,2016-07-14T00:00:00Z,17151871,,,,,AM183144,,,,,,,,1,1,,4910,61.87,8,,7,,,faeces,,,Italy,Italy:Milan,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:04:37.096Z,2017-12-29T17:04:37.096Z
216816.155,Bifidobacterium longum strain NAL8,,longum,216816,Plasmid,NAL8,,,,2016-07-14T00:00:00Z,17151871,,,,,AM183145,,,,,,,,1,1,,3489,58.96,9,,5,,,faeces,,,Italy,Italy:Milan,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:04:37.320Z,2017-12-29T17:04:37.320Z
216816.131,Bifidobacterium longum strain PC1,,longum,216816,WGS,PC1,,,,2017-02-08T00:00:00Z,,PRJEB18553,SAMEA51825418,GCF_900157065.1,,FTRN00000000,,University of Tromso,,,,,,,83,,2794568,59.82,2759,,,,blood_human,patients (n=15) from 9 Norwegian hospital laboratories,recovered from patients (n=15) from 9 Norwegian hospital laboratories,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Over a 2-year period, 15 blood culture isolates of Bifidobacterium spp. were recovered from patients (n=15) from 9 Norwegian hospital laboratories. The clinical outcomes of the patients and their antimicrobial treatments were registered.",,2017-03-20T09:21:01.116Z,2017-03-20T09:21:01.116Z
216816.139,Bifidobacterium longum strain PC4,,longum,216816,WGS,PC4,,,,2017-02-08T00:00:00Z,,PRJEB18553,SAMEA51826168,GCF_900157185.1,,FTRR00000000,,University of Tromso,,,,,,,69,,2788991,59.81,2753,,,,blood_human,patients (n=15) from 9 Norwegian hospital laboratories,recovered from patients (n=15) from 9 Norwegian hospital laboratories,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Over a 2-year period, 15 blood culture isolates of Bifidobacterium spp. were recovered from patients (n=15) from 9 Norwegian hospital laboratories. The clinical outcomes of the patients and their antimicrobial treatments were registered.",,2017-03-20T09:21:28.755Z,2017-03-20T09:21:28.755Z
216816.157,Bifidobacterium longum strain RW041,,longum,216816,Plasmid,RW041,,,,2016-07-25T00:00:00Z,15003705,,,,,AY112722,,,,,,,,1,1,,10224,62.03,13,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:45:43.130Z,2017-12-29T17:45:43.130Z
216816.158,Bifidobacterium longum strain RW041,,longum,216816,Plasmid,RW041,,,,2016-07-25T00:00:00Z,15003705,,,,,AY112723,,,,,,,,1,1,,3684,64.69,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:45:28.036Z,2017-12-29T17:45:28.036Z
216816.159,Bifidobacterium longum strain RW048,,longum,216816,Plasmid,RW048,,,,2016-07-25T00:00:00Z,15003705,,,,,AY112724,,,,,,,,1,1,,3538,58.79,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-29T17:45:43.058Z,2017-12-29T17:45:43.058Z
216816.127,Bifidobacterium longum strain Su859,,longum,216816,Complete,Su859,,DSM 20211,,2016-10-20T00:00:00Z,,PRJEB16276,SAMN04489749,GCA_900103055.1,"SRR4180960,SRR4180961,SRR4180962",LT629712,,DOE - JOINT GENOME INSTITUTE,,,,,1,,1,,2392976,60.01,2124,,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,Bifidobacterium longum subsp. suis DSM 20211,,2016-11-20T03:39:23.274Z,2016-11-20T03:39:23.274Z
216816.148,Bifidobacterium longum strain UBA2088,,longum,216816,WGS,UBA2088,,,,2017-09-21T00:00:00Z,28894102,PRJNA348753,SAMN06457477,,,DCZI00000000,,University of Queensland,,Illumina,15.71x,CLC de novo assembler v. 4.4.1,,,227,,1878486,59.16,1895,,,,other,water,,,Germany,Germany: South-West Germany,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.",sample_type:metagenomic assembly,2017-09-29T03:43:02.130Z,2017-09-29T03:43:02.130Z
216816.222,Bifidobacterium longum strain UMB0788,,longum,216816,,UMB0788,,,,2017-12-28T00:00:00Z,,PRJNA316969,SAMN08193649,GCA_002861445.1,,PKGP01000000,,Loyola University Chicago,,Illumina HiSeq,214.18x,Velvet v. 1.2,,,33,,,,2234,,2147,,,,isolated bacteria,2015,USA,"USA: Maywood, IL","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Recently, bacterial communities (microbiota) have been discovered in the female bladder. Thus, the “sterile urine” paradigm is no longer valid. In an effort to provide a comprehensive view of the newly discovered female urinary microbiota (FUM), we have established an Enhanced Quantitative Urine Culture (EQUC) protocol. EQUC isolates bacteria from 75-90% of urine samples deemed ‘no growth’ by the standard clinical microbiology urine culture method. We have begun to sequence and annotate the genomes of these isolated bacteria.",,2018-05-25T12:53:17.988Z,2018-05-25T12:53:17.988Z
216816.156,Bifidobacterium longum strain VMKB44,,longum,216816,Plasmid,VMKB44,,,,2016-07-24T00:00:00Z,,,,,,AY066026,,,,,,,,1,1,,3624,65.12,3,,2,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,,,2017-12-29T17:44:42.397Z,2017-12-29T17:44:42.397Z
216816.259,Bifidobacterium longum strain W35-1,,longum,216816,WGS,W35-1,,,,2018-08-10T00:00:00Z,28552417,PRJNA387952,SAMN07189845,GCA_003370095.1,,NJNY01000000,,University of Saskatchewan,,Illumina MiSeq,15x,SOAPdenovo v. 2.04-r240,,,213,,2298368,59.981995,2190,,2079,,vaginal_human,vaginal fluid,,2005,Canada,Canada: Winnipeg,Homo sapiens,,,,,,,,,,,,,,,,,,,Whole genome sequencing of Bifidobacterium isolates from the human vagina.,sample_type:cultured isolate,2018-09-30T13:56:41.456Z,2018-09-30T13:56:41.456Z
565040.11,Bifidobacterium longum subsp. infantis 157F,,longum,565040,Plasmid,157F,,,,2016-10-07T00:00:00Z,21270894,PRJDA32051,SAMD00060953,GCA_000196575.1,,AP010891,,"University of Tokyo, Graduate School of Frontier Sciences",,,,,,1,1,,4895,61.9,7,,5,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,,,Anaerobic,HostAssociated,,Bifidobacterium longum subsp. infantis 157F-NC. This strain will be used for comparative genome analysis.,,2017-12-29T17:13:47.919Z,2017-12-29T17:13:47.919Z
565040.12,Bifidobacterium longum subsp. infantis 157F,,longum,565040,Plasmid,157F,,,,2016-10-07T00:00:00Z,21270894,PRJDA32051,SAMD00060953,GCA_000196575.1,,AP010892,,"University of Tokyo, Graduate School of Frontier Sciences",,,,,,1,1,,3624,64.96,3,,3,,,,,,,,,,,,,,,,,Positive,Bacilli,No,,Mesophilic,,,Anaerobic,HostAssociated,,Bifidobacterium longum subsp. infantis 157F-NC. This strain will be used for comparative genome analysis.,,2017-12-29T17:13:32.408Z,2017-12-29T17:13:32.408Z
565040.3,Bifidobacterium longum subsp. infantis 157F strain 157F-NC,Bifidobacterium longum subsp. infantis 157F,longum,565040,Complete,157F-NC,,,,2011-01-28T00:00:00Z,,PRJNA32051,,GCA_000196575.1,,"AP010890,AP010891,AP010892","NC_015052,NC_015053,NC_015066","University of Tokyo, Japan",complete,Sanger,,Phred/Phrap/Consed,1,2,3,,2408831,60.08,2058,,1999,,,,,,,,"Human, Homo sapiens",,,,Gastrointestinal tract,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,Bifidobacterium longum subsp. infantis 157F-NC.This strain will be used for comparative genome analysis.,,2014-12-08T22:10:28.588Z,2015-03-16T03:17:09.594Z
391904.5,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222,Bifidobacterium longum subsp. infantis ATCC 15697,longum,391904,Complete,ATCC 15697,,ATCC 15697,,2008-11-20T00:00:00Z,19033196,PRJNA17189,,GCA_000020425.1,,CP001095,NC_011593,US DOE Joint Genome Institute|DOE Joint Genome Institute|JGI-PGF,complete,,,,1,,1,,2832748,59.9,2511,,2416,,gut_human,human infant feces,isolated from human infant feces and will be used for comparative genomics,,,,"Human, Homo sapiens",,infant,,,,,,,+,Rod,No,No,Mesophilic,37-41,,Anaerobic,Host-associated,,Bifidobacterium longum subsp. infantis str. ATCC 15697. This strain was isolated from human infant feces and will be used for comparative genomics.,,2014-12-08T22:10:28.597Z,2015-03-16T03:17:09.594Z
391904.8,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222,,longum,391904,Complete,,,,,,,PRJDA32049,,GCA_000269965.1,,AP010889,NC_017219.1,,,,,,1,,1,,2828958,59.86,2573,,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-08T22:10:28.600Z,2015-03-16T03:17:09.594Z
391904.20,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,,longum,391904,WGS,DSM 20088,,,,2014-11-04T00:00:00Z,-,PRJNA237576,SAMN02442011,GCA_000771105.1,SRR1151277,JDTT00000000,-,Key Laboratory of Dairy BiotecInner Mongolia Agricultural University,,Illunima Hiseq,278.3x,SOAPdenovo v. 2.01,,,176,,2780321,59.82,2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Bifidobacterium,,2015-03-12T17:40:10.211Z,2015-03-16T03:17:09.594Z
1682.20,Bifidobacterium longum subsp. infantis BIB1401242951,,longum,1682,WGS,BIB1401242951,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747188,GCA_000825105.1,ERR594505,CCWU00000000,-,CHUV-UNIL,,,,,,,50,,2787528,59.8,2601,,2524,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-24,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:25.219Z,2015-03-16T03:17:09.594Z
1682.17,Bifidobacterium longum subsp. infantis BIB1401272845a,,longum,1682,WGS,BIB1401272845a,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747189,GCA_000825125.1,ERR594506,CCWR00000000,-,CHUV-UNIL,,,,,,,50,,2791524,59.81,2597,,2533,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-27,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:24.190Z,2015-03-16T03:17:09.594Z
1682.19,Bifidobacterium longum subsp. infantis BIB1401272845b,,longum,1682,WGS,BIB1401272845b,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747190,GCA_000825145.1,ERR594507,CCWT00000000,-,CHUV-UNIL,,,,,,,56,,2786838,59.82,2606,,2532,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-27,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:24.909Z,2015-03-16T03:17:09.594Z
1682.13,Bifidobacterium longum subsp. infantis BIC1206122787,,longum,1682,WGS,BIC1206122787,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747183,GCA_000825005.1,ERR594500,CCWN00000000,-,CHUV-UNIL,,,,,,,57,,2789037,59.82,2614,,2540,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2012-06-12,Switzerland,Switzerland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:22.144Z,2015-03-16T03:17:09.594Z
1682.14,Bifidobacterium longum subsp. infantis BIC1307292462,,longum,1682,WGS,BIC1307292462,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747184,GCA_000825025.1,ERR594501,CCWO00000000,-,CHUV-UNIL,,,,,,,68,,2879623,59.88,2666,,2594,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2013-07-29,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:22.461Z,2015-03-16T03:17:09.594Z
1682.15,Bifidobacterium longum subsp. infantis BIC1401111250,,longum,1682,WGS,BIC1401111250,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747185,GCA_000825045.1,ERR594502,CCWP00000000,-,CHUV-UNIL,,,,,,,60,,2793888,59.81,2614,,2544,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-11,Switzerland,Switzerland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:23.123Z,2015-03-16T03:17:09.594Z
1682.18,Bifidobacterium longum subsp. infantis BIC1401212621a,,longum,1682,WGS,BIC1401212621a,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747186,GCA_000825065.1,ERR594503,CCWS00000000,-,CHUV-UNIL,,,,,,,51,,2791569,59.82,2617,,2537,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-21,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:24.574Z,2015-03-16T03:17:09.594Z
1682.16,Bifidobacterium longum subsp. infantis BIC1401212621b,,longum,1682,WGS,BIC1401212621b,,,,2014-12-19T00:00:00Z,-,PRJEB7117,SAMEA2747187,GCA_000825085.1,ERR594504,CCWQ00000000,-,CHUV-UNIL,,,,,,,54,,2821883,59.91,2630,,2556,,gut_lab,probiotics capsules,isolated directly from probiotics capsules,2014-01-21,Switzerland,Switzerland,,,,,,,,,,,,,,,,,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.,,2015-03-12T13:48:23.446Z,2015-03-16T03:17:09.594Z
